Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,5,288.5,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,6,192.0,0.0,0.04,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,27,954.6666667,0.0,0.003846154,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,74.0,0,0.0,13,429.0,0.013333333,0.040444444,0.0,0.0,Mar,2,4,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,41,1546.5,0.0,0.008333333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
2,45.0,0,0.0,9,96.46666667,0.0,0.018181818,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2,112.0,0,0.0,9,198.8333333,0.0,0.006060606,0.0,0.0,Mar,3,2,3,2,New_Visitor,True,False
2,37.0,0,0.0,15,208.5,0.0,0.011764706,0.0,0.0,Mar,2,2,3,2,New_Visitor,True,False
0,0.0,0,0.0,21,517.4238095,0.019047619,0.025,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,358.0666667,0.0,0.025,0.0,0.0,Mar,3,3,2,1,Returning_Visitor,False,False
1,5.5,0,0.0,22,339.25,0.0,0.026984127,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
3,50.0,0,0.0,13,796.0,0.0,0.013333333,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,31,1759.416667,0.0,0.002903226,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,13,265.1666667,0.0,0.046153846,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
5,113.5,0,0.0,13,437.2,0.0,0.002222222,0.0,0.0,Mar,1,8,4,11,New_Visitor,False,False
0,0.0,0,0.0,6,92.0,0.0,0.066666667,0.0,0.0,Mar,1,1,3,10,Returning_Visitor,False,False
1,17.0,0,0.0,12,616.4,0.0,0.018181818,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,5,155.0,0.04,0.053333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,11,814.5,0.0,0.01,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,21,460.4166667,0.019047619,0.036507937,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,819.5,0.0,0.036,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
1,8.5,0,0.0,30,659.2,0.0,0.006451613,0.0,0.0,Mar,2,2,3,3,New_Visitor,True,False
0,0.0,0,0.0,5,427.0,0.0,0.04,0.0,0.0,Mar,3,3,3,9,Returning_Visitor,True,False
0,0.0,0,0.0,15,638.6428571,0.003571429,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,81.0,0.0,0.025,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,1985.0,0.03,0.055,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
5,97.5,0,0.0,24,758.1444444,0.04,0.059846154,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
7,182.0833333,0,0.0,15,310.9,0.0,0.01,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
3,97.0,0,0.0,15,482.0,0.0125,0.025,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
3,34.83333333,0,0.0,30,709.8333333,0.026666667,0.046666667,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,True,False
0,0.0,0,0.0,30,632.5833333,0.0,0.021666667,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
1,77.0,0,0.0,9,312.0,0.0,0.044444444,0.0,0.0,Mar,1,1,3,3,New_Visitor,True,False
0,0.0,0,0.0,15,212.8,0.019047619,0.042857143,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
2,11.0,0,0.0,20,510.0,0.013636364,0.034848485,0.0,0.0,Mar,4,1,6,1,Returning_Visitor,False,False
2,47.66666667,0,0.0,5,72.33333333,0.0,0.014285714,0.0,0.0,Mar,1,1,8,2,New_Visitor,False,False
0,0.0,0,0.0,13,96.5,0.030769231,0.076923077,0.0,0.0,Mar,2,6,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,267.0,0.0,0.05,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,481.1666667,0.0,0.025,0.0,0.0,Mar,2,2,7,7,Returning_Visitor,False,False
0,0.0,0,0.0,7,289.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,16,676.75,0.014285714,0.035714286,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
2,25.0,0,0.0,6,65.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,16,630.75,0.0,0.04047619,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,5,77.0,0.0,0.04,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
5,59.0,0,0.0,3,44.66666667,0.0,0.025,0.0,0.0,Mar,2,4,6,2,Returning_Visitor,True,False
0,0.0,0,0.0,10,322.5,0.04,0.07,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,919.0,0.0,0.027272727,0.0,0.0,Mar,2,6,2,3,Returning_Visitor,False,False
6,53.38095238,0,0.0,5,54.38095238,0.0,0.003571429,0.0,0.0,Mar,2,2,6,2,New_Visitor,True,False
2,8.0,0,0.0,11,543.5,0.007692308,0.038461538,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,29,1089.0,0.006896552,0.013793103,0.0,0.0,Mar,1,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,314.5,0.033333333,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,927.1666667,0.0,0.014705882,0.0,0.0,Mar,1,1,2,3,Returning_Visitor,False,False
9,97.64285714,0,0.0,37,584.5958874,0.005128205,0.013043478,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,4,135.5,0.0,0.066666667,0.0,0.0,Mar,2,2,3,14,Returning_Visitor,False,False
3,148.0,0,0.0,8,292.5,0.0,0.027272727,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,2,68.5,0.0,0.033333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
3,58.0,0,0.0,23,364.1666667,0.004,0.02,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,26,694.3,0.023076923,0.036410256,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False
1,3.0,0,0.0,3,236.0,0.0,0.025,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
4,97.61111111,0,0.0,24,1128.468254,0.038461538,0.058577534,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
4,57.0,0,0.0,5,81.0,0.0,0.025,0.0,0.0,Mar,1,1,8,10,Returning_Visitor,False,False
2,34.0,0,0.0,21,521.5,0.018181818,0.021212121,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,True,False
0,0.0,0,0.0,7,496.75,0.0,0.011111111,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,104.8333333,0.022222222,0.072222222,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
1,7.0,0,0.0,4,45.0,0.0,0.0125,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
2,37.5,0,0.0,2,492.5,0.0,0.05,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1,3.0,0,0.0,40,624.75,0.0,0.014634146,0.0,0.0,Mar,3,7,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,116.5,0.0,0.066666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False
0,0.0,0,0.0,8,144.0,0.025,0.045833333,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,True,False
2,22.5,0,0.0,28,686.3222222,0.0,0.001190476,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,126.0,0.028571429,0.057142857,0.0,0.0,Mar,2,5,2,10,Returning_Visitor,False,False
0,0.0,0,0.0,6,218.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,484.672619,0.0,0.018965517,0.0,0.0,Mar,2,6,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,439.8333333,0.005555556,0.003703704,0.0,0.0,Mar,1,1,7,2,New_Visitor,False,False
2,38.0,0,0.0,21,733.7,0.0,0.014035088,0.0,0.0,Mar,2,7,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
3,117.0,0,0.0,20,543.8,0.00952381,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,3,48.0,0.0,0.066666667,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
2,16.66666667,0,0.0,22,343.3690476,0.001298701,0.039924242,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,171.0,0.022222222,0.066666667,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,299.5,0.036363636,0.072727273,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
4,34.0,0,0.0,46,627.3083333,0.0,0.004166667,0.0,0.0,Mar,2,2,7,8,New_Visitor,False,False
4,38.5,0,0.0,33,583.8333333,0.002631579,0.007894737,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,7,221.5,0.0,0.028571429,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,44,441.7916667,0.004545455,0.018181818,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
7,156.25,0,0.0,37,1037.355013,0.0,0.0165,0.0,0.0,Mar,3,2,8,2,Returning_Visitor,False,False
3,15.0,0,0.0,11,246.0,0.018181818,0.054545455,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
0,0.0,0,0.0,3,10.0,0.0,0.066666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
1,19.0,0,0.0,40,1361.166667,0.005,0.0225,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,True,False
0,0.0,0,0.0,5,53.0,0.04,0.08,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,True,False
0,0.0,0,0.0,13,255.0,0.0,0.015384615,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,2,221.5,0.0,0.05,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,True,False
0,0.0,0,0.0,7,225.0,0.028571429,0.085714286,0.0,0.0,Mar,4,1,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,125.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,323.0,0.033333333,0.066666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,5,116.0,0.0,0.04,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
3,14.0,0,0.0,27,1585.666667,0.026666667,0.058333333,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,True,False
6,145.0,0,0.0,13,644.0,0.0,0.013333333,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,5,488.5,0.032727273,0.033846154,0.0,0.0,Mar,2,7,7,6,Returning_Visitor,False,False
1,43.0,0,0.0,37,1505.166667,0.0,0.005263158,0.0,0.0,Mar,2,2,4,8,New_Visitor,False,False
0,0.0,0,0.0,7,495.0,0.0,0.00952381,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,False,False
4,84.0,0,0.0,21,270.0,0.0,0.002380952,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
4,120.0,0,0.0,13,293.0,0.0,0.014285714,0.0,0.0,Mar,1,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,35,1231.160256,0.005714286,0.023619048,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,341.6666667,0.011764706,0.041176471,0.0,0.0,Mar,2,6,9,6,Returning_Visitor,False,False
0,0.0,0,0.0,21,1686.333333,0.0,0.030952381,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,390.6666667,0.006666667,0.056666667,0.0,0.0,Mar,2,6,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,253.0,0.0,0.027272727,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
6,87.33333333,0,0.0,62,1470.853037,0.0,0.009683372,0.0,0.0,Mar,2,4,6,3,Returning_Visitor,True,False
3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,1484.0,0.0,0.016666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,505.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3,68.5,0,0.0,37,1121.205556,0.005405405,0.00113798,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
1,135.0,0,0.0,2,141.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,3,234.0,0.0,0.033333333,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,11,125.0,0.018181818,0.081818182,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
8,174.5,0,0.0,10,195.5,0.0,0.006060606,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
1,40.0,0,0.0,27,1400.5,0.0,0.007142857,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False
4,56.0,0,0.0,31,270.4916667,0.0,0.00234375,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,371.5,0.0125,0.025,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
2,102.0,0,0.0,16,502.8333333,0.0,0.004444444,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
1,11.0,0,0.0,16,253.0,0.0,0.023529412,0.0,0.0,Mar,2,2,1,3,New_Visitor,False,False
0,0.0,0,0.0,14,1037.5,0.014285714,0.047619048,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
4,185.0,0,0.0,40,1694.75,0.020512821,0.031196581,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,383.5,0.0,0.023809524,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
2,84.0,0,0.0,3,195.0,0.0,0.02,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
3,86.0,0,0.0,22,1187.833333,0.009090909,0.027272727,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
3,24.0,0,0.0,6,58.0,0.0,0.028571429,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,False,False
8,17.34848485,0,0.0,19,291.2589744,0.0,0.043589744,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,15,695.4,0.014285714,0.028571429,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
2,15.0,0,0.0,3,21.0,0.0,0.05,0.0,0.0,Mar,3,2,4,8,Returning_Visitor,False,False
0,0.0,0,0.0,2,63.0,0.0,0.05,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,54,1357.61783,0.0,0.004812274,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False
6,125.5,0,0.0,19,1409.416667,0.002469136,0.023703704,0.0,0.0,Mar,1,8,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,60.5,0.02,0.04,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,389.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
2,95.0,0,0.0,15,449.5,0.0125,0.04375,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
4,56.5,0,0.0,8,202.1666667,0.0,0.01,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
0,0.0,0,0.0,12,689.2857143,0.0,0.058333333,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,17,933.4166667,0.031932773,0.043075335,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
2,64.0,0,0.0,19,371.2272727,0.001666667,0.029166667,0.0,0.0,Mar,2,4,9,10,Returning_Visitor,False,False
3,68.0,0,0.0,8,306.0,0.0,0.008888889,0.0,0.0,Mar,1,1,9,3,New_Visitor,True,False
2,20.5,0,0.0,21,719.7380952,0.004347826,0.010434783,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
3,11.33333333,0,0.0,20,302.3888889,0.0,0.002380952,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,491.6666667,0.011111111,0.012222222,0.0,0.0,Mar,1,1,1,6,Returning_Visitor,True,False
2,20.0,0,0.0,13,181.5,0.0,0.013333333,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1,19.66666667,0,0.0,14,512.1111111,0.028571429,0.03,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,True,False
1,13.0,0,0.0,15,317.0,0.0,0.006666667,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,17,85.66666667,0.023529412,0.080392157,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,128.5,0.0,0.025,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6,76.33333333,0,0.0,7,78.83333333,0.004444444,0.010666667,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,False,False
3,31.0,0,0.0,58,1400.438961,0.0,0.005951036,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,84.0,0.0,0.033333333,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,167.2222222,0.0,0.001666667,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,12,396.5,0.0,0.037222222,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,22.0,0.0,0.05,0.0,0.0,Mar,1,1,3,15,Returning_Visitor,True,False
0,0.0,0,0.0,5,371.0,0.0,0.02,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,4,30.5,0.0,0.05,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,27,644.0,0.007692308,0.051923077,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
8,125.1666667,0,0.0,27,1802.25,0.006060606,0.011774152,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
2,13.0,0,0.0,23,855.1666667,0.008,0.025333333,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,332.0,0.0,0.028571429,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,False
0,0.0,0,0.0,6,551.0,0.033333333,0.05,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,203.0,0.0,0.026666667,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
4,178.2,0,0.0,9,368.2,0.02,0.05,0.0,0.0,Mar,3,2,8,3,Returning_Visitor,True,False
5,58.0,0,0.0,10,657.2619048,0.0,0.004166667,0.0,0.0,Mar,1,1,2,2,New_Visitor,False,False
1,43.0,0,0.0,43,1223.347222,0.0,0.004545455,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,223.0,0.0,0.028571429,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,261.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,21,1372.7,0.019047619,0.035714286,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
1,202.0,0,0.0,2,8.0,0.0,0.066666667,0.0,0.0,Mar,2,2,8,6,New_Visitor,False,False
0,0.0,0,0.0,7,39.25,0.028571429,0.034285714,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,450.0,0.0,0.025,0.0,0.0,Mar,4,1,9,3,Returning_Visitor,True,False
0,0.0,0,0.0,20,438.3333333,0.02,0.04,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
1,39.0,0,0.0,15,787.0,0.0,0.021875,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,6,319.0,0.0,0.05,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,15,1148.0,0.014285714,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,20,644.4,0.0,0.007777778,0.0,0.0,Mar,1,1,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,14,875.0,0.0,0.014285714,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
2,123.0,0,0.0,7,873.0,0.0,0.011111111,0.0,0.0,Mar,1,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,14.0,0.0,0.066666667,0.0,0.0,Mar,4,1,3,3,Returning_Visitor,False,False
2,95.5,0,0.0,13,334.5,0.0,0.002666667,0.0,0.0,Mar,3,2,1,8,New_Visitor,False,False
0,0.0,0,0.0,38,667.1666667,0.0,0.005263158,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,True,False
1,0.0,0,0.0,41,1202.904762,0.011529933,0.033252033,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,20,1117.333333,0.0,0.000956938,0.0,0.0,Mar,2,4,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,9,211.0,0.0,0.044444444,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
1,10.5,0,0.0,7,525.0,0.0,0.00952381,0.0,0.0,Mar,2,4,4,8,Returning_Visitor,False,False
0,0.0,0,0.0,13,635.3333333,0.0,0.009090909,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
7,159.5,0,0.0,14,249.0,0.011764706,0.041176471,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False
1,5.0,0,0.0,13,271.0,0.0,0.003571429,0.0,0.0,Mar,1,1,2,2,New_Visitor,True,False
5,206.0,0,0.0,15,650.6961927,0.0,0.018487395,0.0,0.0,Mar,1,1,1,3,New_Visitor,False,False
0,0.0,0,0.0,7,258.5,0.028571429,0.071428571,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,600.75,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
2,44.0,0,0.0,26,1636.016667,0.007692308,0.021794872,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,519.75,0.0125,0.04,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,673.0,0.018181818,0.063636364,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,173.5,0.0,0.05,0.0,0.0,Mar,3,3,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,16,156.5333333,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,574.5333333,0.0,0.011578947,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2,62.5,0,0.0,17,548.3333333,0.0,0.031372549,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,48.0,0,0.0,51,1671.375,0.001098901,0.016433566,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,11,1390.166667,0.012121212,0.014545455,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
7,159.3333333,0,0.0,24,520.6666667,0.0,0.006666667,0.0,0.0,Mar,2,10,4,3,New_Visitor,True,False
2,32.5,0,0.0,19,423.8166667,0.005952381,0.039104938,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,29,438.8666667,0.0,0.020689655,0.0,0.0,Mar,4,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,9,76.0,0.022222222,0.055555556,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,7,203.5,0.0,0.033333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,True,False
4,130.0,0,0.0,28,818.7916667,0.0,0.003448276,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,8,142.0,0.0,0.05,0.0,0.0,Mar,2,7,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,25.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,44.0,0,0.0,16,672.5,0.005555556,0.025925926,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,True,False
9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892552,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,3,30.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,13,244.1666667,0.0,0.030769231,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False
2,88.0,0,0.0,16,1106.333333,0.025,0.053125,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
1,0.0,0,0.0,17,684.9166667,0.015686275,0.049411765,0.0,0.0,Mar,2,6,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,12,1178.666667,0.024242424,0.053030303,0.0,0.0,Mar,1,1,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,58.0,0.0,0.066666667,0.0,0.0,Mar,1,8,4,11,Returning_Visitor,False,False
0,0.0,0,0.0,6,139.0,0.0,0.01,0.0,0.0,Mar,1,2,1,8,New_Visitor,False,False
2,27.0,0,0.0,6,558.0,0.0,0.0125,0.0,0.0,Mar,2,2,3,8,New_Visitor,False,False
0,0.0,0,0.0,8,244.0,0.025,0.075,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
2,140.0,0,0.0,6,130.0,0.0,0.025,0.0,0.0,Mar,1,1,4,2,New_Visitor,True,False
3,119.0,0,0.0,41,1282.5,0.0,0.007142857,0.0,0.0,Mar,2,6,2,2,New_Visitor,False,False
0,0.0,0,0.0,8,186.5,0.0,0.025,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
0,0.0,0,0.0,6,119.0,0.0,0.033333333,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,True,False
0,0.0,0,0.0,4,1111.0,0.0,0.05,0.0,0.0,Mar,4,5,1,1,Returning_Visitor,False,False
